uid,spotify_id,name,artist,year,decade,popularity,energy,valence,danceability,acousticness,instrumentalness,speechiness,mds_x,mds_y,energy_band,contrast
6HtkiAnyiHAgAzUZ5U31rC,6HtkiAnyiHAgAzUZ5U31rC,Así Fue,Playa Limbo,2008,2000,42.0,0.77,0.29,0.623,0.259,0.000849,0.0352,0.33429674547489324,-0.05090550588005304,high,energetic_somber
5QUMpl8wzwAe38sytydjpR,5QUMpl8wzwAe38sytydjpR,Grace,David Tolk,2008,2000,46.0,0.141,0.228,0.317,0.99,0.883,0.0372,-0.902115914377893,-0.4440857716617573,low,other
23X0TilTVKSZ2qcMaoOE1C,23X0TilTVKSZ2qcMaoOE1C,Sanctuary (Opening) - Bonus Track,Utada,2009,2000,46.0,0.754,0.208,0.435,0.00971,0.000421,0.0497,0.47073651118982174,-0.19772161090112067,high,energetic_somber
7zZkPiqHnL7icGGb4Almf6,7zZkPiqHnL7icGGb4Almf6,Reunion,M83,2011,2010,45.0,0.8240000000000001,0.275,0.428,5.85e-05,0.000253,0.0459,0.5255928275204381,-0.2022729404773072,high,energetic_somber
2O1vTF3y8Jq1XSrgSto6YL,2O1vTF3y8Jq1XSrgSto6YL,New York Times (feat. 50 Cent & Bas),"J. Cole, 50 Cent, Bas",2013,2010,51.0,0.655,0.31,0.365,0.29100000000000004,0.00037,0.31,0.22666153947707812,-0.027198336269370203,middle,other
6vQRvqIgkbAK63NW0cwzgJ,6vQRvqIgkbAK63NW0cwzgJ,My Fiery Sky,Zzone'm Mariiva,2013,2010,0.0,0.738,0.545,0.687,0.0967,0.904,0.0271,0.17479365312259773,-0.7609043702216102,high,other
7sxiG6BuAb28nh3qGmbz7L,7sxiG6BuAb28nh3qGmbz7L,Machine,Born Of Osiris,2013,2010,51.0,0.991,0.0519,0.443,0.00398,0.000579,0.281,0.5642774879919277,-0.2690456010420685,high,energetic_somber
1mEO3xiJqEWXYIdZalDzHR,1mEO3xiJqEWXYIdZalDzHR,"Collide - From ""Queen & Slim: The Soundtrack""","Tiana Major9, EARTHGANG",2019,2010,63.0,0.6659999999999999,0.423,0.55,0.308,0.00763,0.0656,0.2619693438543984,0.010358903612721983,middle,other
5ZULALImTm80tzUbYQYM9d,5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones And I,2019,2010,81.0,0.588,0.513,0.8240000000000001,0.6920000000000001,0.000104,0.0924,-0.004757019610188606,0.2616819978487983,middle,other
22ZcJxQkzIL6EU692kAFWY,22ZcJxQkzIL6EU692kAFWY,cowboy in LA,LANY,2020,2020,71.0,0.393,0.728,0.624,0.407,0.0,0.0333,0.12960734488800227,0.2142522454646148,middle,other
5Qykbcwi9KvGlwCXzCO2uF,5Qykbcwi9KvGlwCXzCO2uF,Weal yedei,Z.Kwartin,1930,1930,0.0,0.19,0.0741,0.213,0.983,0.0008449999999999999,0.0363,-0.5990425686921828,0.2013115309315411,low,other
5gaTp7psoWMxTYF0iu75Mk,5gaTp7psoWMxTYF0iu75Mk,Bayadere,Madam Anjel,1930,1930,0.0,0.28600000000000003,0.773,0.395,0.994,0.452,0.0392,-0.5514970990127535,0.040655845552457284,middle,other
1bkj4XJ8rj2ILU3YsbxMLu,1bkj4XJ8rj2ILU3YsbxMLu,"Partita I, BWV 1002: 5. Sarabande","Johann Sebastian Bach, Miguel Llobet Solés, María Luisa Anido",1935,1930,0.0,0.023,0.249,0.434,0.995,0.954,0.0452,-0.9688778722002336,-0.4386890172217073,low,other
6vd02gRETlwqYgQJojPRp7,6vd02gRETlwqYgQJojPRp7,Swapan Dekhichhe Radharani,K.C.Dey,1942,1940,0.0,0.201,0.425,0.501,0.964,0.000194,0.0474,-0.4647518395334995,0.3528154756014578,low,other
6z93xX4rcYNHqW4wRbW7Rv,6z93xX4rcYNHqW4wRbW7Rv,Main Kho Jaoon Kahan,"Shriniwas, Rani",1942,1940,0.0,0.253,0.617,0.504,0.995,0.6990000000000001,0.0485,-0.6756133612666881,-0.17049952598359627,middle,other
4Xcj72R7rMnW9pwGVWtnli,4Xcj72R7rMnW9pwGVWtnli,Ya Estamos Iguales - Remasterizado,"Francisco Canaro, Carlos Roldán",1945,1940,0.0,0.36,0.67,0.542,0.914,0.087,0.127,-0.32164677082766074,0.30998677807783204,middle,other
63tHdJXiDBwDIR3SbwrE2A,63tHdJXiDBwDIR3SbwrE2A,"Messiah, HWV 56, Pt. 1: And the angel said unto them, Fear not - Recitative","George Frideric Handel, The Liverpool Philharmonic Orchestra, Sir Malcolm Sargent",1946,1940,0.0,0.0398,0.342,0.298,0.981,0.000291,0.0673,-0.6025926984100723,0.3335804444511516,low,other
71H5FYIRGJhFmj18bjZ79Q,71H5FYIRGJhFmj18bjZ79Q,From Monday On,Joe Mooney,1947,1940,0.0,0.233,0.738,0.777,0.914,0.00515,0.235,-0.30531106148680476,0.4933460394553964,low,calm_positive
7K5JxtafW6CPwLBcMN85OF,7K5JxtafW6CPwLBcMN85OF,Le Roi malgré lui: Fête polonaise,"Emmanuel Chabrier, Pierre Monteux",1947,1940,0.0,0.425,0.25,0.328,0.862,0.648,0.0454,-0.574126009783452,-0.3574261235198092,middle,other
7nkG1whPhiSPyZxm709ltF,7nkG1whPhiSPyZxm709ltF,"Violin Concerto in D Major, Op. 35: I. Allegro moderato","Pyotr Ilyich Tchaikovsky, Isaac Stern, Alexander Hilsberg, Philadelphia Orchestra",1947,1940,0.0,0.151,0.125,0.251,0.925,0.27,0.0424,-0.6563221292407498,-0.00790005298105264,low,other
7wRdNvZJwSoZfFnOhRAtFH,7wRdNvZJwSoZfFnOhRAtFH,Jag Mein Chhaya Andhera,Naina,1947,1940,0.0,0.18600000000000005,0.425,0.39,0.99,0.157,0.0375,-0.5644371958084865,0.2109430914176089,low,other
1OBCIMvSbkJPpyPxBW5NRz,1OBCIMvSbkJPpyPxBW5NRz,Stolisma gamprou,Kiriakos Mapouras,1950,1950,1.0,0.493,0.856,0.511,0.7929999999999999,3.98e-06,0.0305,-0.10044539890622944,0.3363264653992727,middle,other
1IbQt3OWtT5VIqFdlojowE,1IbQt3OWtT5VIqFdlojowE,"Ponchielli: La Gioconda, Act 2: ""Pescator, affonda l'esca"" (Barnaba, Pilot, Chorus)","Amilcare Ponchielli, Paolo Silveri, Coro di Torino della RAI, Orchestra di Torino della RAI, Antonino Votto, Antonino Votto, Carlo Forti, Coro di Torino della RAI, Orchestra di Torino Della RAI, Paolo Silveri",1953,1950,0.0,0.138,0.35200000000000004,0.461,0.989,0.0,0.133,-0.5339565921882434,0.35988971818129345,low,other
0zntfOUSYyA6jAf04zEowS,0zntfOUSYyA6jAf04zEowS,All That Meat And No Potatoes,Louis Armstrong,1955,1950,2.0,0.276,0.539,0.622,0.638,0.0024,0.118,-0.14117403078166216,0.283034848494211,middle,other
4NuXIH3TvC2RehKx5SoxYT,4NuXIH3TvC2RehKx5SoxYT,Beams Of Heaven,Sister Rosetta Tharpe,1956,1950,6.0,0.5379999999999999,0.547,0.59,0.831,0.0,0.032,-0.16067862482935186,0.272995888226478,middle,other
0ewNjTNSJmSfuozc7p88HV,0ewNjTNSJmSfuozc7p88HV,Reflections - Rudy Van Gelder Edition/1999 Remaster/24 Bit Mastering,Sonny Rollins,1957,1950,10.0,0.418,0.337,0.445,0.7659999999999999,0.00361,0.0289,-0.23677668574790273,0.1870316506336381,middle,other
1ndx8soST2Gz73X32ZLe3L,1ndx8soST2Gz73X32ZLe3L,Favorite Theme From Tchaikovsky's First Piano Concerto,Ray Conniff,1958,1950,19.0,0.172,0.358,0.361,0.951,0.96,0.0305,-0.8521116568561408,-0.48485589274044516,low,other
2bNZXgTSxwAe2u0futqz8S,2bNZXgTSxwAe2u0futqz8S,The Porcupine's Hoe,Harold Courlander,1959,1950,9.0,0.157,0.612,0.716,0.568,0.0,0.947,-0.1029054283469851,0.4372750303740005,low,other
0zr7DJGTPUfAUmjM7crmt2,0zr7DJGTPUfAUmjM7crmt2,Hava Nagilah,Connie Francis,1960,1960,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009108674468576855,-0.17392355587877292,low,other
1VTU6YYmXJZmhc4jiN7FPt,1VTU6YYmXJZmhc4jiN7FPt,Start Even,Tex Williams,1960,1960,11.0,0.311,0.411,0.659,0.838,2.03e-05,0.111,-0.29533150239382333,0.32042232033305484,middle,other
4P4IVwJkgmSIwqnEGlqntc,4P4IVwJkgmSIwqnEGlqntc,"West Side Story: Act II: One Hand, One Heart","Leonard Bernstein, Johnny Green, Jim Bryant, Marni Nixon, West Side Story Orchestra",1961,1960,10.0,0.101,0.0595,0.224,0.936,0.0115,0.042,-0.612855401868251,0.19703579549644265,low,other
1alqBzxZgomIBrqASiY5MV,1alqBzxZgomIBrqASiY5MV,仲秋怨,紫薇,1963,1960,25.0,0.227,0.433,0.422,0.903,0.000262,0.0282,-0.4158208073772721,0.306648816931531,low,other
4AeiLoSgIv80l67HpfsFxe,4AeiLoSgIv80l67HpfsFxe,Send For Me - Remastered,Nat King Cole,1965,1960,22.0,0.383,0.672,0.599,0.55,0.0,0.0433,0.0020189214288671444,0.2483309193496102,middle,other
6wOijFeJpUS7749iqn6EiE,6wOijFeJpUS7749iqn6EiE,El Swing,El Gran Combo De Puerto Rico,1965,1960,23.0,0.726,0.921,0.6559999999999999,0.772,0.000354,0.071,0.0647992990370743,0.32602897704303785,high,other
2NAJP1wqoaxbSJLiv2X8tL,2NAJP1wqoaxbSJLiv2X8tL,Raga Bhimpalasi - Live,Ravi Shankar,1967,1960,24.0,0.41,0.275,0.36,0.904,0.0032700000000000003,0.0833,-0.3683746838370607,0.2098620239907876,middle,other
6eIvJeu7uw94ZiQ0JPcOAZ,6eIvJeu7uw94ZiQ0JPcOAZ,One More Rainy Day,Deep Purple,1968,1960,19.0,0.746,0.573,0.37,0.0182,4.94e-06,0.0608,0.5283501411553855,-0.10671907533583332,high,other
4DMLmnQWu3qKVHTe2y1Mou,4DMLmnQWu3qKVHTe2y1Mou,Arthur,The Kinks,1969,1960,23.0,0.955,0.872,0.547,0.00229,1.49e-05,0.045,0.7307160211126948,-0.04585949423170974,high,other
0pUkKV5sNagBfLv2Dcl64t,0pUkKV5sNagBfLv2Dcl64t,One of These Days - 2004 Remaster,Ten Years After,1971,1970,32.0,0.7859999999999999,0.7609999999999999,0.406,0.0321,0.529,0.0358,0.3894701018400624,-0.4907298783648342,high,other
0EJWpgvUpaQA1NLtPxMGBs,0EJWpgvUpaQA1NLtPxMGBs,"Afta Ta Heria - From ""Ena Astio Koritsi""","Manolis Mitsias, Voula Gika",1971,1970,35.0,0.517,0.612,0.5920000000000001,0.748,0.0,0.0526,-0.09428757903727333,0.2692579452277571,middle,other
7lxdBbecsK11zhkpC7KycJ,7lxdBbecsK11zhkpC7KycJ,Does Anybody Really Know What Time It Is,Grant Green,1971,1970,25.0,0.524,0.5329999999999999,0.7090000000000001,0.72,0.782,0.0377,-0.3544384294479973,-0.3822981095388947,middle,other
5mcqXCWSS15MxMHEmFQ0m6,5mcqXCWSS15MxMHEmFQ0m6,Got You on My Mind - 2008 Remaster,Bonnie Raitt,1974,1970,23.0,0.5660000000000001,0.787,0.662,0.757,0.000186,0.0273,-0.03082883122860063,0.3198406153476903,middle,other
4f7717COmPLIC7ZIhFNTVd,4f7717COmPLIC7ZIhFNTVd,איך זה שכוכב,Matti Caspi,1974,1970,39.0,0.467,0.742,0.57,0.439,0.00443,0.0389,0.13587228948553817,0.19620957263393332,middle,other
2yf6Hbs6YR3o1iEtOxr91R,2yf6Hbs6YR3o1iEtOxr91R,"Swan Lake, Op.20, Act III: 23. Mazurka","Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",1976,1970,31.0,0.316,0.479,0.282,0.8340000000000001,0.28,0.0439,-0.43140226234390067,0.013426275307055365,middle,other
5ByzOSn3xMsSRmTZnVvoNm,5ByzOSn3xMsSRmTZnVvoNm,Judy Is a Punk - 40th Anniversary Mono Mix,Ramones,1976,1970,28.0,0.98,0.303,0.17600000000000002,0.0792,0.0,0.0825,0.5142470627919324,-0.2562381576065359,high,other
4eoHJaCT1OQ5bTljcCLORN,4eoHJaCT1OQ5bTljcCLORN,Hide & Seek (Ready Or Not Here I Come),Chuck Mangione,1977,1970,27.0,0.684,0.868,0.624,0.0351,0.117,0.102,0.5409208776119059,-0.039825694929274846,middle,other
0NGoPS6d4G1l0aEluZ19TI,0NGoPS6d4G1l0aEluZ19TI,Sweet Caroline,Waylon Jennings,1977,1970,25.0,0.529,0.616,0.44,0.7120000000000001,0.0705,0.0274,-0.1078466243517616,0.15947923979672604,middle,other
2ZmYpqOpup0GhQ8CNXn4sW,2ZmYpqOpup0GhQ8CNXn4sW,Just Like Me,Pat Benatar,1981,1980,26.0,0.6940000000000001,0.659,0.575,0.0815,0.0189,0.05,0.4948711839249313,-0.01927788518883283,middle,other
57CeIB4zE8utvUAI4FcBNZ,57CeIB4zE8utvUAI4FcBNZ,This Place Hotel - Live from the 1981 U.S. Tour,The Jacksons,1981,1980,27.0,0.861,0.6809999999999999,0.637,0.141,7.13e-05,0.0621,0.5528137611154627,-0.0025542755592879124,high,other
76S4f0m9f9YwPJtPsaBibu,76S4f0m9f9YwPJtPsaBibu,Easy,Al Jarreau,1981,1980,30.0,0.599,0.787,0.674,0.235,9.19e-06,0.0362,0.3799871493726788,0.12939122265610156,middle,other
0fkRfICuvdTVIoyZUgnInR,0fkRfICuvdTVIoyZUgnInR,Poor Paddy,The Pogues,1984,1980,34.0,0.518,0.16399999999999998,0.425,0.0661,0.0,0.0493,0.3014869395717445,-0.13306490982189162,middle,other
0CXJBputqkJAbXUosRgvRo,0CXJBputqkJAbXUosRgvRo,The Dream Of The Blue Turtles,Sting,1985,1980,31.0,0.51,0.645,0.525,0.711,0.737,0.0404,-0.3404363887269086,-0.3554193388227604,middle,other
0bPJ2pQiBbVm9Fas3vEioZ,0bPJ2pQiBbVm9Fas3vEioZ,Be Bop a Lula,Demented Are Go,1986,1980,33.0,0.961,0.441,0.285,0.235,0.0036,0.107,0.4311126917977007,-0.1341450878355789,high,other
79BE7EVavDVsVCTlRbQ66i,79BE7EVavDVsVCTlRbQ66i,"Oh, People",Patti LaBelle,1986,1980,36.0,0.616,0.69,0.659,0.56,7.28e-05,0.0458,0.12156490756731449,0.21276929272266726,middle,other
5X61RAPB2fbajLVcC1oaIN,5X61RAPB2fbajLVcC1oaIN,Ball of Confusion - USA Mix,Love and Rockets,1986,1980,27.0,0.451,0.603,0.665,5.8e-05,0.0154,0.0571,0.4386044465691708,0.020458868144393384,middle,other
5gzsEGJvdNRMlSuz7G9QeJ,5gzsEGJvdNRMlSuz7G9QeJ,Hoy Vamos a Salir,Yordano,1986,1980,32.0,0.397,0.669,0.838,0.47,1.4e-05,0.037000000000000005,0.1018684804321182,0.2679224932495409,middle,other
4Ercp6nWeFD2mHHN9X1XZN,4Ercp6nWeFD2mHHN9X1XZN,"Suite bergamasque, L.75: Clair de lune (Arr. Palmer)","Claude Debussy, Julian Lloyd Webber, Royal Philharmonic Orchestra, Nicholas Cleobury",1986,1980,30.0,0.115,0.0378,0.14800000000000002,0.985,0.893,0.0511,-0.9782328892277281,-0.5349349344260299,low,other
5xkSvwYI8Nv72KoWOuU6HU,5xkSvwYI8Nv72KoWOuU6HU,Hand to Mouth - Remastered,George Michael,1987,1980,34.0,0.606,0.933,0.736,0.00583,0.207,0.0366,0.5199770269443127,-0.07086482922018106,middle,other
6eE15VqSQP1FDkMkm64Qb0,6eE15VqSQP1FDkMkm64Qb0,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,1987,1980,43.0,0.769,0.8759999999999999,0.523,0.04,0.0,0.0269,0.6078224777135074,0.007005743089505133,high,other
1wdKHMe9QikRtwOdCz74ps,1wdKHMe9QikRtwOdCz74ps,Silver Rocket (Album Version),Sonic Youth,1988,1980,33.0,0.8759999999999999,0.0709,0.131,3.65e-05,0.72,0.0586,0.20533949095389017,-0.926295594676446,high,energetic_somber
3FZGNs59bjepaVpF5t07rQ,3FZGNs59bjepaVpF5t07rQ,Little Sheba,38 Special,1988,1980,27.0,0.6709999999999999,0.8640000000000001,0.655,0.0229,8.09e-06,0.0288,0.588402033942576,0.05153769720446796,middle,other
2AeelxeYAriGv9fHq1Fjsg,2AeelxeYAriGv9fHq1Fjsg,Too Many Broken Hearts,Jason Donovan,1989,1980,48.0,0.966,0.921,0.652,0.104,0.0,0.044,0.684645851884332,0.024232330388481237,high,other
3G9vkLzT3S1FzikOXmisO2,3G9vkLzT3S1FzikOXmisO2,Back In Stride,"Maze, Frankie Beverly",1989,1980,28.0,0.643,0.957,0.795,0.332,0.125,0.0371,0.33600334132895926,0.12344572453166475,middle,other
3YdejPPfBtHetU4GyuEPEb,3YdejPPfBtHetU4GyuEPEb,Brazil,Django Reinhardt,1992,1990,36.0,0.19,0.858,0.769,0.941,0.0135,0.044,-0.32918001187262824,0.5127351622297619,low,calm_positive
3mmUYaYGHehxk2MSf7RHu5,3mmUYaYGHehxk2MSf7RHu5,You Make Me Smile,Dave Koz,1993,1990,30.0,0.698,0.861,0.733,0.0972,0.000359,0.0345,0.5561078659497357,0.08838248811057604,middle,other
0RaVOumIHOGY3CtkMNDTt0,0RaVOumIHOGY3CtkMNDTt0,Te Juro Que Te Amo - Poema,Grupo Bryndis,1994,1990,47.0,0.688,0.9,0.767,0.51,5.69e-06,0.0623,0.2542675991123993,0.26015012226529555,middle,other
5Il5H0vNRqx0aQOXqAYsCT,5Il5H0vNRqx0aQOXqAYsCT,Lie To Me,Bon Jovi,1995,1990,50.0,0.634,0.139,0.408,0.21600000000000005,1.51e-05,0.029,0.23790463152166974,-0.12145006011962904,middle,other
5APYN4HtwJPZbjlm7JfBMX,5APYN4HtwJPZbjlm7JfBMX,Passenger Side,Wilco,1995,1990,36.0,0.604,0.392,0.312,0.522,0.0,0.0296,0.03266984536842982,0.04227232829606852,middle,other
4YJbZeAFY6D5p6izb51dK0,4YJbZeAFY6D5p6izb51dK0,Lowrider,Korn,1996,1990,39.0,0.7929999999999999,0.971,0.754,0.000772,0.486,0.146,0.5270347667216371,-0.31976282262509587,high,other
6tMIiFeZMw1OB3aPEFl4Z2,6tMIiFeZMw1OB3aPEFl4Z2,And the Cradle Will Rock...,Van Halen,1996,1990,37.0,0.94,0.773,0.509,0.188,1.87e-06,0.0345,0.5573135113387879,-0.012466342063470439,high,other
2FFlfUPCsrM8AYY7iCQGyt,2FFlfUPCsrM8AYY7iCQGyt,Pass Me By,Insane Clown Posse,1997,1990,36.0,0.961,0.6809999999999999,0.6459999999999999,0.0389,1.75e-05,0.299,0.6844369994108738,-0.03105163579758882,high,other
7egFsSRqX14O2b59ohtlFm,7egFsSRqX14O2b59ohtlFm,I Like It (Like That) (D'Ambrosio Dub Mix) - D'Ambrosio Club Mix (Edit),The Blackout Allstars,1998,1990,33.0,0.927,0.616,0.71,3.69e-05,0.203,0.0447,0.6138931404670287,-0.23949562908579464,high,other
3brU0mLvFAJw6UfvmDzr5J,3brU0mLvFAJw6UfvmDzr5J,I Don't Know,Hank Williams III,1999,1990,37.0,0.8759999999999999,0.892,0.591,0.000197,0.000739,0.0362,0.7033031367975829,-0.013591750225014923,high,other
0AVR0VMLvEVklpufFTAic1,0AVR0VMLvEVklpufFTAic1,Amor Querido,Los Caminantes,1999,1990,39.0,0.7659999999999999,0.8809999999999999,0.772,0.516,0.0952,0.0271,0.24968249739891088,0.15620138439012105,high,other
17ZX2lirfQGxbPLcn25sf7,17ZX2lirfQGxbPLcn25sf7,Dream On - 2007 Remaster,Depeche Mode,2001,2000,41.0,0.563,0.631,0.8109999999999999,0.271,0.00158,0.0412,0.32111213845790537,0.13882861355696616,middle,other
79BnFthWU9DYclWTxb1rZS,79BnFthWU9DYclWTxb1rZS,A Million Ways,Will Downing,2003,2000,40.0,0.463,0.5539999999999999,0.598,0.383,5.600000000000001e-05,0.0478,0.14218907228357386,0.1373631720467511,middle,other
5uoJmcViwBUwk7lJXpp4zq,5uoJmcViwBUwk7lJXpp4zq,Señorita,Los Lonely Boys,2004,2000,39.0,0.906,0.774,0.531,0.126,5.88e-05,0.0541,0.590816718982015,-0.018522926905192,high,other
1Cafs1zrIyOzF8XPmkSI4p,1Cafs1zrIyOzF8XPmkSI4p,Sin Despertar,Kudai,2004,2000,61.0,0.779,0.725,0.672,0.161,0.0,0.0285,0.5109296773964072,0.040271990376451655,high,other
61u3kwCoVSdYc8DH7JQZlN,61u3kwCoVSdYc8DH7JQZlN,"Foxy, Foxy",Rob Zombie,2006,2000,44.0,0.847,0.62,0.627,0.0117,0.0,0.0415,0.6286045637480782,-0.06655337267059488,high,other
3wVuD02J4ErPU2jp5QtX10,3wVuD02J4ErPU2jp5QtX10,Sirena Encantadora,Miguel Morales,2006,2000,57.0,0.645,0.8690000000000001,0.657,0.545,0.0,0.0348,0.18431029566210108,0.24683954355948778,middle,other
1Mju1koP7vTo5llp8r2tGc,1Mju1koP7vTo5llp8r2tGc,Hyperdrive,Devin Townsend,2007,2000,47.0,0.98,0.21,0.463,0.000912,0.8320000000000001,0.11,0.2919629936930164,-0.9255332919958027,high,energetic_somber
2VW4ebvVY5MbqsErlhunfr,2VW4ebvVY5MbqsErlhunfr,Love And Truth,Mother Mother,2007,2000,46.0,0.35600000000000004,0.532,0.6509999999999999,0.565,3.24e-06,0.0736,-0.044159668608497106,0.23800034899338515,middle,other
4IBTEftHDFMV8femNMlfMP,4IBTEftHDFMV8femNMlfMP,Sweet Talk,The Killers,2007,2000,49.0,0.917,0.388,0.373,0.0052,0.0,0.0509,0.5837830492199777,-0.20428036545034808,high,other
2xERZiTuHMineyOlDrmlY4,2xERZiTuHMineyOlDrmlY4,Siempre te recordaré,Los Acosta,2007,2000,46.0,0.7240000000000001,0.799,0.685,0.35600000000000004,0.000111,0.0328,0.3545544424990729,0.1468228726696183,high,other
2XVluRr8S9WV0ku8gH05hP,2XVluRr8S9WV0ku8gH05hP,Mighty To Save - Live,Hillsong UNITED,2008,2000,41.0,0.7759999999999999,0.149,0.327,0.113,7.14e-06,0.055,0.37658501366091496,-0.2052924561985358,high,energetic_somber
29lZKytTb56zzAwryJ3X38,29lZKytTb56zzAwryJ3X38,"Love Theme (from ""Romeo and Juliet"")",André Rieu,2009,2000,55.0,0.224,0.0767,0.236,0.835,0.843,0.0378,-0.7732249087503871,-0.5459256953304225,low,other
5Gf4tg1WJOzIw5iiOLBJzF,5Gf4tg1WJOzIw5iiOLBJzF,Hardest Of Hearts,Florence + The Machine,2009,2000,42.0,0.5870000000000001,0.368,0.606,0.41,0.00201,0.0509,0.14437953520395852,0.0666119463263305,middle,other
6PxC0ilHOSZGO6ASrktNv4,6PxC0ilHOSZGO6ASrktNv4,My Son John,Smokey Bastard,2011,2010,48.0,0.506,0.897,0.828,0.87,0.0,0.485,-0.09072033859743638,0.5010235595142954,middle,other
6wJqtdE4wC9TXOLgCNBVde,6wJqtdE4wC9TXOLgCNBVde,This Moment,Disturbed,2011,2010,51.0,0.96,0.669,0.4970000000000001,0.000509,0.0151,0.125,0.6807971466258926,-0.11581761528868345,high,other
7mf1hxau7AkuXEYbqHrOWh,7mf1hxau7AkuXEYbqHrOWh,Vanessa,Grimes,2011,2010,51.0,0.653,0.166,0.725,0.14800000000000002,0.555,0.0323,0.14691654290685272,-0.528133382712958,middle,other
4RD9ieX3yq8OLW5tlf1KLL,4RD9ieX3yq8OLW5tlf1KLL,Ghosts,James Vincent McMorrow,2012,2010,52.0,0.297,0.181,0.6459999999999999,0.919,0.0371,0.0304,-0.42824273710916255,0.24681188219636083,middle,other
6OPOa3qlKoDUzGpS8MrcLi,6OPOa3qlKoDUzGpS8MrcLi,This Must Be My Dream,The 1975,2016,2010,52.0,0.84,0.679,0.5920000000000001,0.0193,0.000191,0.0364,0.6267670832742457,-0.05476878926476793,high,other
6tB4XVKceo2307SSWXaO0y,6tB4XVKceo2307SSWXaO0y,Just Friends,"Hayden James, Boy Matthews",2018,2010,61.0,0.685,0.363,0.639,0.105,0.0,0.049,0.42637764002017203,-0.059048364601863974,middle,other
6Ej69f6N1LefgGNmwnThK7,6Ej69f6N1LefgGNmwnThK7,Η βασίλισσα,Κώστας Δούσιας,1930,1930,0.0,0.338,0.539,0.677,0.988,4.11e-05,0.0784,-0.3660177943376378,0.40165732505064283,middle,other
7c5R1lT6TTuFcIf8LretT1,7c5R1lT6TTuFcIf8LretT1,Tootin' Through the Roof,Duke Ellington,1946,1940,1.0,0.551,0.741,0.503,0.995,0.895,0.0583,-0.5738590515248425,-0.3706893235938517,middle,other
7e8LQMWAD95z6LkkYK2Dw9,7e8LQMWAD95z6LkkYK2Dw9,"La Bohème: Act IV: Vecchia zimarra, senti","Giacomo Puccini, Arturo Toscanini",1946,1940,0.0,0.0881,0.21600000000000005,0.313,0.968,0.000151,0.0631,-0.5934072534643383,0.2858392540947568,low,other
57ZqG3YxNLhdzPmx9WwC2R,57ZqG3YxNLhdzPmx9WwC2R,Take The A Train,Leo Mathisen,1947,1940,0.0,0.379,0.789,0.6709999999999999,0.947,0.359,0.0477,-0.39427647298120727,0.14421023267485403,middle,other
5lrVVv79kjHJ1VdfFVKfpN,5lrVVv79kjHJ1VdfFVKfpN,Hamne Khud Nar Hokar Bhi,Jagannath,1948,1940,0.0,0.0457,0.401,0.5670000000000001,0.995,0.0177,0.152,-0.5648926953796112,0.4096291172367679,low,other
5vkdkUpTNuwGVUhHYg9cgt,5vkdkUpTNuwGVUhHYg9cgt,"Quartet No. 16 in E-Flat Major for Strings, K. 428: I. Allegro ma non troppo","Wolfgang Amadeus Mozart, Budapest String Quartet",1948,1940,0.0,0.132,0.223,0.338,0.988,0.855,0.038,-0.8929627804054863,-0.4161355500673083,low,other
6JEkzHLEWnnRsFiMUhtZVl,6JEkzHLEWnnRsFiMUhtZVl,Symphony of Psalms (1948 Version): II. Exspectans exspectavi Dominum - Revised 1948 version,"Igor Stravinsky, CBC Symphony Orchestra",1948,1940,0.0,0.0644,0.0364,0.103,0.982,0.848,0.0463,-0.9912558784457763,-0.49753480842582815,low,other
3IC5dqBiIK3mGUM86TV3Ow,3IC5dqBiIK3mGUM86TV3Ow,"Enigma Variations, Op. 36: Variation 11: G.R.S.","Edward Elgar, Philharmonia Orchestra, Andrew Davis",1949,1940,0.0,0.306,0.247,0.43,0.94,0.764,0.0554,-0.7197569772660513,-0.372285756291181,middle,other
3T3mo6vuTbU2gNeDTI7Ydu,3T3mo6vuTbU2gNeDTI7Ydu,Mine ou l'ingénue libertine,"Colette, André Parinaud, Robert Casadessus",1949,1940,0.0,0.0994,0.403,0.654,0.8690000000000001,0.0,0.94,-0.4104524101298569,0.4876924217005726,low,other
1Wv9MAgNbk0dDvKy8Ya3EJ,1Wv9MAgNbk0dDvKy8Ya3EJ,Bulbul U Behar,Hesen Zîrek,1950,1950,0.0,0.565,0.8140000000000001,0.439,0.994,0.943,0.046,-0.5775060396714856,-0.410058467646639,middle,other
1iDHnoceIwwP87W0hWEt9v,1iDHnoceIwwP87W0hWEt9v,"Hänsel und Gretel / Act 1: ""Suse, liebe Suse, was raschelt im Stroh?""","Engelbert Humperdinck, Rita Streich, Gisela Litz, Munich Philharmonic Orchestra, Fritz Lehmann",1953,1950,1.0,0.14400000000000002,0.097,0.426,0.985,5.06e-05,0.0466,-0.5880597088253408,0.26902247230746024,low,other
1u5NmeaQzqyY6qOs5SQSl8,1u5NmeaQzqyY6qOs5SQSl8,"Cavalleria Rusticana: Beato voi, compar Alfio","Pietro Mascagni, Renato Cellini",1953,1950,1.0,0.0496,0.0634,0.302,0.977,0.000152,0.0392,-0.6531974501067167,0.2517692242786702,low,other
